scope,alpha,bandwidth,distance,pan,own_kbps,own_offload,other_offload,sigma2_het,tau,n_h0_test,n_h1,fp,tp,fpr,fpr_lo,fpr_hi,tpr,tpr_lo,tpr_hi,n_undecidable_h0,n_undecidable_h1
global,0.1,50vs100,1500,PAN2,100,80,100,0.01276187,1.74608,50,100,3,67,0.06,0.0206,0.1622,0.67,0.5731,0.7544,0,0
global,0.01,50vs100,1500,PAN1,50,120,100,0.01276187,3.24356,50,100,1,19,0.02,0.0035,0.105,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN1,50,120,100,0.01276187,2.14737,50,100,2,37,0.04,0.011,0.1346,0.37,0.2818,0.4678,0,0
global,0.1,50vs100,1500,PAN1,50,120,100,0.01276187,1.74608,50,100,4,43,0.08,0.0315,0.1884,0.43,0.3373,0.5278,0,0
global,0.01,50vs100,1500,PAN2,100,100,120,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN2,100,100,120,0.01276187,2.14737,50,100,0,52,0.0,0.0,0.0714,0.52,0.4232,0.6154,0,0
global,0.1,50vs100,1500,PAN2,100,100,120,0.01276187,1.74608,50,100,5,69,0.1,0.0435,0.2136,0.69,0.5937,0.7722,0,0
global,0.01,50vs100,1500,PAN1,50,120,120,0.01276187,3.24356,50,100,1,17,0.02,0.0035,0.105,0.17,0.1089,0.2555,0,0
global,0.05,50vs100,1500,PAN1,50,120,120,0.01276187,2.14737,50,100,2,39,0.04,0.011,0.1346,0.39,0.3002,0.488,0,0
global,0.1,50vs100,1500,PAN1,50,120,120,0.01276187,1.74608,50,100,4,49,0.08,0.0315,0.1884,0.49,0.3942,0.5865,0,0
global,0.01,50vs100,1500,PAN2,100,120,120,0.01276187,3.24356,50,100,0,15,0.0,0.0,0.0714,0.15,0.0931,0.2328,0,0
global,0.05,50vs100,1500,PAN2,100,120,120,0.01276187,2.14737,50,100,1,49,0.02,0.0035,0.105,0.49,0.3942,0.5865,0,0
global,0.1,50vs100,1500,PAN2,100,120,120,0.01276187,1.74608,50,100,2,63,0.04,0.011,0.1346,0.63,0.5322,0.7182,0,0
global,0.01,50vs100,1500,PAN1,50,120,140,0.01276187,3.24356,50,100,1,19,0.02,0.0035,0.105,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN1,50,120,140,0.01276187,2.14737,50,100,2,37,0.04,0.011,0.1346,0.37,0.2818,0.4678,0,0
global,0.1,50vs100,1500,PAN1,50,120,140,0.01276187,1.74608,50,100,4,54,0.08,0.0315,0.1884,0.54,0.4426,0.6344,0,0
global,0.01,50vs100,1500,PAN2,100,140,120,0.01276187,3.24356,50,100,0,15,0.0,0.0,0.0714,0.15,0.0931,0.2328,0,0
global,0.05,50vs100,1500,PAN2,100,140,120,0.01276187,2.14737,50,100,2,39,0.04,0.011,0.1346,0.39,0.3002,0.488,0,0
global,0.1,50vs100,1500,PAN2,100,140,120,0.01276187,1.74608,50,100,7,58,0.14,0.0695,0.2619,0.58,0.4821,0.672,0,0
global,0.01,50vs100,1500,PAN1,50,120,160,0.01276187,3.24356,50,100,1,19,0.02,0.0035,0.105,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN1,50,120,160,0.01276187,2.14737,50,100,2,43,0.04,0.011,0.1346,0.43,0.3373,0.5278,0,0
global,0.1,50vs100,1500,PAN1,50,120,160,0.01276187,1.74608,50,100,4,49,0.08,0.0315,0.1884,0.49,0.3942,0.5865,0,0
global,0.01,50vs100,1500,PAN2,100,160,120,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN2,100,160,120,0.01276187,2.14737,50,100,3,37,0.06,0.0206,0.1622,0.37,0.2818,0.4678,0,0
global,0.1,50vs100,1500,PAN2,100,160,120,0.01276187,1.74608,50,100,8,52,0.16,0.0834,0.2851,0.52,0.4232,0.6154,0,0
global,0.01,50vs100,1500,PAN1,50,120,180,0.01276187,3.24356,50,100,1,20,0.02,0.0035,0.105,0.2,0.1334,0.2888,0,0
global,0.05,50vs100,1500,PAN1,50,120,180,0.01276187,2.14737,50,100,2,43,0.04,0.011,0.1346,0.43,0.3373,0.5278,0,0
global,0.1,50vs100,1500,PAN1,50,120,180,0.01276187,1.74608,50,100,4,51,0.08,0.0315,0.1884,0.51,0.4135,0.6058,0,0
global,0.01,50vs100,1500,PAN2,100,180,120,0.01276187,3.24356,50,100,1,10,0.02,0.0035,0.105,0.1,0.0552,0.1744,0,0
global,0.05,50vs100,1500,PAN2,100,180,120,0.01276187,2.14737,50,100,2,32,0.04,0.011,0.1346,0.32,0.2367,0.4166,0,0
global,0.1,50vs100,1500,PAN2,100,180,120,0.01276187,1.74608,50,100,4,47,0.08,0.0315,0.1884,0.47,0.3751,0.5671,0,0
global,0.01,50vs100,1500,PAN1,50,120,20,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,50vs100,1500,PAN1,50,120,20,0.01276187,2.14737,50,100,2,9,0.04,0.011,0.1346,0.09,0.0481,0.1623,0,0
global,0.1,50vs100,1500,PAN1,50,120,20,0.01276187,1.74608,50,100,4,16,0.08,0.0315,0.1884,0.16,0.101,0.2442,0,0
global,0.01,50vs100,1500,PAN2,100,20,120,0.01276187,3.24356,50,100,0,9,0.0,0.0,0.0714,0.09,0.0481,0.1623,0,0
global,0.05,50vs100,1500,PAN2,100,20,120,0.01276187,2.14737,50,100,0,45,0.0,0.0,0.0714,0.45,0.3561,0.5476,0,0
global,0.1,50vs100,1500,PAN2,100,20,120,0.01276187,1.74608,50,100,0,64,0.0,0.0,0.0714,0.64,0.5424,0.7273,0,0
global,0.01,50vs100,1500,PAN1,50,120,200,0.01276187,3.24356,50,100,1,16,0.02,0.0035,0.105,0.16,0.101,0.2442,0,0
global,0.05,50vs100,1500,PAN1,50,120,200,0.01276187,2.14737,50,100,2,34,0.04,0.011,0.1346,0.34,0.2546,0.4372,0,0
global,0.1,50vs100,1500,PAN1,50,120,200,0.01276187,1.74608,50,100,4,42,0.08,0.0315,0.1884,0.42,0.328,0.5179,0,0
global,0.01,50vs100,1500,PAN2,100,200,120,0.01276187,3.24356,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.05,50vs100,1500,PAN2,100,200,120,0.01276187,2.14737,50,100,3,28,0.06,0.0206,0.1622,0.28,0.2014,0.3749,0,0
global,0.1,50vs100,1500,PAN2,100,200,120,0.01276187,1.74608,50,100,7,42,0.14,0.0695,0.2619,0.42,0.328,0.5179,0,0
global,0.01,50vs100,1500,PAN1,50,120,40,0.01276187,3.24356,50,99,1,3,0.02,0.0035,0.105,0.0303,0.0104,0.0853,0,0
global,0.05,50vs100,1500,PAN1,50,120,40,0.01276187,2.14737,50,99,2,10,0.04,0.011,0.1346,0.101,0.0558,0.176,0,0
global,0.1,50vs100,1500,PAN1,50,120,40,0.01276187,1.74608,50,99,4,19,0.08,0.0315,0.1884,0.1919,0.1264,0.2804,0,0
global,0.01,50vs100,1500,PAN2,100,40,120,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs100,1500,PAN2,100,40,120,0.01276187,2.14737,50,100,0,50,0.0,0.0,0.0714,0.5,0.4038,0.5962,0,0
global,0.1,50vs100,1500,PAN2,100,40,120,0.01276187,1.74608,50,100,0,66,0.0,0.0,0.0714,0.66,0.5628,0.7454,0,0
global,0.01,50vs100,1500,PAN1,50,120,60,0.01276187,3.24356,50,100,1,2,0.02,0.0035,0.105,0.02,0.0055,0.07,0,0
global,0.05,50vs100,1500,PAN1,50,120,60,0.01276187,2.14737,50,100,2,17,0.04,0.011,0.1346,0.17,0.1089,0.2555,0,0
global,0.1,50vs100,1500,PAN1,50,120,60,0.01276187,1.74608,50,100,4,31,0.08,0.0315,0.1884,0.31,0.2278,0.4063,0,0
global,0.01,50vs100,1500,PAN2,100,60,120,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs100,1500,PAN2,100,60,120,0.01276187,2.14737,50,100,2,50,0.04,0.011,0.1346,0.5,0.4038,0.5962,0,0
global,0.1,50vs100,1500,PAN2,100,60,120,0.01276187,1.74608,50,100,5,62,0.1,0.0435,0.2136,0.62,0.5221,0.709,0,0
global,0.01,50vs100,1500,PAN1,50,120,80,0.01276187,3.24356,50,100,1,19,0.02,0.0035,0.105,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN1,50,120,80,0.01276187,2.14737,50,100,2,41,0.04,0.011,0.1346,0.41,0.3187,0.508,0,0
global,0.1,50vs100,1500,PAN1,50,120,80,0.01276187,1.74608,50,100,4,49,0.08,0.0315,0.1884,0.49,0.3942,0.5865,0,0
global,0.01,50vs100,1500,PAN2,100,80,120,0.01276187,3.24356,50,100,0,19,0.0,0.0,0.0714,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN2,100,80,120,0.01276187,2.14737,50,100,2,56,0.04,0.011,0.1346,0.56,0.4623,0.6533,0,0
global,0.1,50vs100,1500,PAN2,100,80,120,0.01276187,1.74608,50,100,3,72,0.06,0.0206,0.1622,0.72,0.6251,0.7986,0,0
global,0.01,50vs100,1500,PAN1,50,140,100,0.01276187,3.24356,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.05,50vs100,1500,PAN1,50,140,100,0.01276187,2.14737,50,100,0,49,0.0,0.0,0.0714,0.49,0.3942,0.5865,0,0
global,0.1,50vs100,1500,PAN1,50,140,100,0.01276187,1.74608,50,100,7,56,0.14,0.0695,0.2619,0.56,0.4623,0.6533,0,0
global,0.01,50vs100,1500,PAN2,100,100,140,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,50vs100,1500,PAN2,100,100,140,0.01276187,2.14737,50,100,0,50,0.0,0.0,0.0714,0.5,0.4038,0.5962,0,0
global,0.1,50vs100,1500,PAN2,100,100,140,0.01276187,1.74608,50,100,5,60,0.1,0.0435,0.2136,0.6,0.502,0.6906,0,0
global,0.01,50vs100,1500,PAN1,50,140,120,0.01276187,3.24356,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.05,50vs100,1500,PAN1,50,140,120,0.01276187,2.14737,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
global,0.1,50vs100,1500,PAN1,50,140,120,0.01276187,1.74608,50,100,7,48,0.14,0.0695,0.2619,0.48,0.3846,0.5768,0,0
global,0.01,50vs100,1500,PAN2,100,120,140,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN2,100,120,140,0.01276187,2.14737,50,100,1,41,0.02,0.0035,0.105,0.41,0.3187,0.508,0,0
global,0.1,50vs100,1500,PAN2,100,120,140,0.01276187,1.74608,50,100,2,51,0.04,0.011,0.1346,0.51,0.4135,0.6058,0,0
global,0.01,50vs100,1500,PAN1,50,140,140,0.01276187,3.24356,50,100,0,13,0.0,0.0,0.0714,0.13,0.0776,0.2098,0,0
global,0.05,50vs100,1500,PAN1,50,140,140,0.01276187,2.14737,50,100,0,38,0.0,0.0,0.0714,0.38,0.291,0.4779,0,0
global,0.1,50vs100,1500,PAN1,50,140,140,0.01276187,1.74608,50,100,7,47,0.14,0.0695,0.2619,0.47,0.3751,0.5671,0,0
global,0.01,50vs100,1500,PAN2,100,140,140,0.01276187,3.24356,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.05,50vs100,1500,PAN2,100,140,140,0.01276187,2.14737,50,100,2,42,0.04,0.011,0.1346,0.42,0.328,0.5179,0,0
global,0.1,50vs100,1500,PAN2,100,140,140,0.01276187,1.74608,50,100,7,52,0.14,0.0695,0.2619,0.52,0.4232,0.6154,0,0
global,0.01,50vs100,1500,PAN1,50,140,160,0.01276187,3.24356,50,100,0,15,0.0,0.0,0.0714,0.15,0.0931,0.2328,0,0
global,0.05,50vs100,1500,PAN1,50,140,160,0.01276187,2.14737,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.1,50vs100,1500,PAN1,50,140,160,0.01276187,1.74608,50,100,7,53,0.14,0.0695,0.2619,0.53,0.4329,0.6249,0,0
global,0.01,50vs100,1500,PAN2,100,160,140,0.01276187,3.24356,50,100,0,5,0.0,0.0,0.0714,0.05,0.0215,0.1118,0,0
global,0.05,50vs100,1500,PAN2,100,160,140,0.01276187,2.14737,50,100,3,35,0.06,0.0206,0.1622,0.35,0.2636,0.4475,0,0
global,0.1,50vs100,1500,PAN2,100,160,140,0.01276187,1.74608,50,100,8,53,0.16,0.0834,0.2851,0.53,0.4329,0.6249,0,0
global,0.01,50vs100,1500,PAN1,50,140,180,0.01276187,3.24356,50,99,0,22,0.0,0.0,0.0714,0.2222,0.1516,0.3136,0,0
global,0.05,50vs100,1500,PAN1,50,140,180,0.01276187,2.14737,50,99,0,42,0.0,0.0,0.0714,0.4242,0.3315,0.5226,0,0
global,0.1,50vs100,1500,PAN1,50,140,180,0.01276187,1.74608,50,99,7,55,0.14,0.0695,0.2619,0.5556,0.4574,0.6495,0,0
global,0.01,50vs100,1500,PAN2,100,180,140,0.01276187,3.24356,50,100,1,11,0.02,0.0035,0.105,0.11,0.0625,0.1863,0,0
global,0.05,50vs100,1500,PAN2,100,180,140,0.01276187,2.14737,50,100,2,32,0.04,0.011,0.1346,0.32,0.2367,0.4166,0,0
global,0.1,50vs100,1500,PAN2,100,180,140,0.01276187,1.74608,50,100,4,48,0.08,0.0315,0.1884,0.48,0.3846,0.5768,0,0
global,0.01,50vs100,1500,PAN1,50,140,20,0.01276187,3.24356,50,99,0,0,0.0,0.0,0.0714,0.0,0.0,0.0374,0,0
global,0.05,50vs100,1500,PAN1,50,140,20,0.01276187,2.14737,50,99,0,13,0.0,0.0,0.0714,0.1313,0.0784,0.2118,0,0
global,0.1,50vs100,1500,PAN1,50,140,20,0.01276187,1.74608,50,99,7,25,0.14,0.0695,0.2619,0.2525,0.1773,0.3462,0,0
global,0.01,50vs100,1500,PAN2,100,20,140,0.01276187,3.24356,50,100,0,12,0.0,0.0,0.0714,0.12,0.07,0.1981,0,0
global,0.05,50vs100,1500,PAN2,100,20,140,0.01276187,2.14737,50,100,0,44,0.0,0.0,0.0714,0.44,0.3467,0.5377,0,0
global,0.1,50vs100,1500,PAN2,100,20,140,0.01276187,1.74608,50,100,0,60,0.0,0.0,0.0714,0.6,0.502,0.6906,0,0
global,0.01,50vs100,1500,PAN1,50,140,200,0.01276187,3.24356,50,99,0,17,0.0,0.0,0.0714,0.1717,0.1101,0.2579,0,0
global,0.05,50vs100,1500,PAN1,50,140,200,0.01276187,2.14737,50,99,0,36,0.0,0.0,0.0714,0.3636,0.2756,0.4618,0,0
global,0.1,50vs100,1500,PAN1,50,140,200,0.01276187,1.74608,50,99,7,44,0.14,0.0695,0.2619,0.4444,0.3505,0.5426,0,0
global,0.01,50vs100,1500,PAN2,100,200,140,0.01276187,3.24356,50,100,0,9,0.0,0.0,0.0714,0.09,0.0481,0.1623,0,0
global,0.05,50vs100,1500,PAN2,100,200,140,0.01276187,2.14737,50,100,3,34,0.06,0.0206,0.1622,0.34,0.2546,0.4372,0,0
global,0.1,50vs100,1500,PAN2,100,200,140,0.01276187,1.74608,50,100,7,48,0.14,0.0695,0.2619,0.48,0.3846,0.5768,0,0
global,0.01,50vs100,1500,PAN1,50,140,40,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs100,1500,PAN1,50,140,40,0.01276187,2.14737,50,100,0,9,0.0,0.0,0.0714,0.09,0.0481,0.1623,0,0
global,0.1,50vs100,1500,PAN1,50,140,40,0.01276187,1.74608,50,100,7,28,0.14,0.0695,0.2619,0.28,0.2014,0.3749,0,0
global,0.01,50vs100,1500,PAN2,100,40,140,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,50vs100,1500,PAN2,100,40,140,0.01276187,2.14737,50,100,0,52,0.0,0.0,0.0714,0.52,0.4232,0.6154,0,0
global,0.1,50vs100,1500,PAN2,100,40,140,0.01276187,1.74608,50,100,0,71,0.0,0.0,0.0714,0.71,0.6146,0.7899,0,0
global,0.01,50vs100,1500,PAN1,50,140,60,0.01276187,3.24356,50,100,0,6,0.0,0.0,0.0714,0.06,0.0278,0.1248,0,0
global,0.05,50vs100,1500,PAN1,50,140,60,0.01276187,2.14737,50,100,0,22,0.0,0.0,0.0714,0.22,0.15,0.3107,0,0
global,0.1,50vs100,1500,PAN1,50,140,60,0.01276187,1.74608,50,100,7,38,0.14,0.0695,0.2619,0.38,0.291,0.4779,0,0
global,0.01,50vs100,1500,PAN2,100,60,140,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN2,100,60,140,0.01276187,2.14737,50,100,2,47,0.04,0.011,0.1346,0.47,0.3751,0.5671,0,0
global,0.1,50vs100,1500,PAN2,100,60,140,0.01276187,1.74608,50,100,5,66,0.1,0.0435,0.2136,0.66,0.5628,0.7454,0,0
global,0.01,50vs100,1500,PAN1,50,140,80,0.01276187,3.24356,50,100,0,19,0.0,0.0,0.0714,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN1,50,140,80,0.01276187,2.14737,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.1,50vs100,1500,PAN1,50,140,80,0.01276187,1.74608,50,100,7,53,0.14,0.0695,0.2619,0.53,0.4329,0.6249,0,0
global,0.01,50vs100,1500,PAN2,100,80,140,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,50vs100,1500,PAN2,100,80,140,0.01276187,2.14737,50,100,2,52,0.04,0.011,0.1346,0.52,0.4232,0.6154,0,0
global,0.1,50vs100,1500,PAN2,100,80,140,0.01276187,1.74608,50,100,3,68,0.06,0.0206,0.1622,0.68,0.5834,0.7633,0,0
global,0.01,50vs100,1500,PAN1,50,160,100,0.01276187,3.24356,50,100,0,20,0.0,0.0,0.0714,0.2,0.1334,0.2888,0,0
global,0.05,50vs100,1500,PAN1,50,160,100,0.01276187,2.14737,50,100,6,40,0.12,0.0562,0.2381,0.4,0.3094,0.498,0,0
global,0.1,50vs100,1500,PAN1,50,160,100,0.01276187,1.74608,50,100,9,48,0.18,0.0977,0.308,0.48,0.3846,0.5768,0,0
global,0.01,50vs100,1500,PAN2,100,100,160,0.01276187,3.24356,50,100,0,18,0.0,0.0,0.0714,0.18,0.117,0.2667,0,0
global,0.05,50vs100,1500,PAN2,100,100,160,0.01276187,2.14737,50,100,0,43,0.0,0.0,0.0714,0.43,0.3373,0.5278,0,0
global,0.1,50vs100,1500,PAN2,100,100,160,0.01276187,1.74608,50,100,5,60,0.1,0.0435,0.2136,0.6,0.502,0.6906,0,0
global,0.01,50vs100,1500,PAN1,50,160,120,0.01276187,3.24356,50,100,0,12,0.0,0.0,0.0714,0.12,0.07,0.1981,0,0
global,0.05,50vs100,1500,PAN1,50,160,120,0.01276187,2.14737,50,100,6,31,0.12,0.0562,0.2381,0.31,0.2278,0.4063,0,0
global,0.1,50vs100,1500,PAN1,50,160,120,0.01276187,1.74608,50,100,9,45,0.18,0.0977,0.308,0.45,0.3561,0.5476,0,0
global,0.01,50vs100,1500,PAN2,100,120,160,0.01276187,3.24356,50,100,0,13,0.0,0.0,0.0714,0.13,0.0776,0.2098,0,0
global,0.05,50vs100,1500,PAN2,100,120,160,0.01276187,2.14737,50,100,1,40,0.02,0.0035,0.105,0.4,0.3094,0.498,0,0
global,0.1,50vs100,1500,PAN2,100,120,160,0.01276187,1.74608,50,100,2,51,0.04,0.011,0.1346,0.51,0.4135,0.6058,0,0
global,0.01,50vs100,1500,PAN1,50,160,140,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN1,50,160,140,0.01276187,2.14737,50,100,6,30,0.12,0.0562,0.2381,0.3,0.2189,0.3959,0,0
global,0.1,50vs100,1500,PAN1,50,160,140,0.01276187,1.74608,50,100,9,42,0.18,0.0977,0.308,0.42,0.328,0.5179,0,0
global,0.01,50vs100,1500,PAN2,100,140,160,0.01276187,3.24356,50,100,0,12,0.0,0.0,0.0714,0.12,0.07,0.1981,0,0
global,0.05,50vs100,1500,PAN2,100,140,160,0.01276187,2.14737,50,100,2,38,0.04,0.011,0.1346,0.38,0.291,0.4779,0,0
global,0.1,50vs100,1500,PAN2,100,140,160,0.01276187,1.74608,50,100,7,56,0.14,0.0695,0.2619,0.56,0.4623,0.6533,0,0
global,0.01,50vs100,1500,PAN1,50,160,160,0.01276187,3.24356,50,99,0,14,0.0,0.0,0.0714,0.1414,0.0861,0.2235,0,0
global,0.05,50vs100,1500,PAN1,50,160,160,0.01276187,2.14737,50,99,6,29,0.12,0.0562,0.2381,0.2929,0.2124,0.389,0,0
global,0.1,50vs100,1500,PAN1,50,160,160,0.01276187,1.74608,50,99,9,44,0.18,0.0977,0.308,0.4444,0.3505,0.5426,0,0
global,0.01,50vs100,1500,PAN2,100,160,160,0.01276187,3.24356,50,100,0,12,0.0,0.0,0.0714,0.12,0.07,0.1981,0,0
global,0.05,50vs100,1500,PAN2,100,160,160,0.01276187,2.14737,50,100,3,41,0.06,0.0206,0.1622,0.41,0.3187,0.508,0,0
global,0.1,50vs100,1500,PAN2,100,160,160,0.01276187,1.74608,50,100,8,52,0.16,0.0834,0.2851,0.52,0.4232,0.6154,0,0
global,0.01,50vs100,1500,PAN1,50,160,180,0.01276187,3.24356,50,100,0,17,0.0,0.0,0.0714,0.17,0.1089,0.2555,0,0
global,0.05,50vs100,1500,PAN1,50,160,180,0.01276187,2.14737,50,100,6,37,0.12,0.0562,0.2381,0.37,0.2818,0.4678,0,0
global,0.1,50vs100,1500,PAN1,50,160,180,0.01276187,1.74608,50,100,9,49,0.18,0.0977,0.308,0.49,0.3942,0.5865,0,0
global,0.01,50vs100,1500,PAN2,100,180,160,0.01276187,3.24356,50,100,1,8,0.02,0.0035,0.105,0.08,0.0411,0.15,0,0
global,0.05,50vs100,1500,PAN2,100,180,160,0.01276187,2.14737,50,100,2,31,0.04,0.011,0.1346,0.31,0.2278,0.4063,0,0
global,0.1,50vs100,1500,PAN2,100,180,160,0.01276187,1.74608,50,100,4,45,0.08,0.0315,0.1884,0.45,0.3561,0.5476,0,0
global,0.01,50vs100,1500,PAN1,50,160,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,50vs100,1500,PAN1,50,160,20,0.01276187,2.14737,50,100,6,6,0.12,0.0562,0.2381,0.06,0.0278,0.1248,0,0
global,0.1,50vs100,1500,PAN1,50,160,20,0.01276187,1.74608,50,100,9,16,0.18,0.0977,0.308,0.16,0.101,0.2442,0,0
global,0.01,50vs100,1500,PAN2,100,20,160,0.01276187,3.24356,50,100,0,10,0.0,0.0,0.0714,0.1,0.0552,0.1744,0,0
global,0.05,50vs100,1500,PAN2,100,20,160,0.01276187,2.14737,50,100,0,46,0.0,0.0,0.0714,0.46,0.3656,0.5574,0,0
global,0.1,50vs100,1500,PAN2,100,20,160,0.01276187,1.74608,50,100,0,64,0.0,0.0,0.0714,0.64,0.5424,0.7273,0,0
global,0.01,50vs100,1500,PAN1,50,160,200,0.01276187,3.24356,50,99,0,22,0.0,0.0,0.0714,0.2222,0.1516,0.3136,0,0
global,0.05,50vs100,1500,PAN1,50,160,200,0.01276187,2.14737,50,99,6,41,0.12,0.0562,0.2381,0.4141,0.3221,0.5126,0,0
global,0.1,50vs100,1500,PAN1,50,160,200,0.01276187,1.74608,50,99,9,53,0.18,0.0977,0.308,0.5354,0.4376,0.6304,0,0
global,0.01,50vs100,1500,PAN2,100,200,160,0.01276187,3.24356,50,100,0,7,0.0,0.0,0.0714,0.07,0.0343,0.1375,0,0
global,0.05,50vs100,1500,PAN2,100,200,160,0.01276187,2.14737,50,100,3,28,0.06,0.0206,0.1622,0.28,0.2014,0.3749,0,0
global,0.1,50vs100,1500,PAN2,100,200,160,0.01276187,1.74608,50,100,7,43,0.14,0.0695,0.2619,0.43,0.3373,0.5278,0,0
global,0.01,50vs100,1500,PAN1,50,160,40,0.01276187,3.24356,50,99,0,0,0.0,0.0,0.0714,0.0,0.0,0.0374,0,0
global,0.05,50vs100,1500,PAN1,50,160,40,0.01276187,2.14737,50,99,6,8,0.12,0.0562,0.2381,0.0808,0.0415,0.1514,0,0
global,0.1,50vs100,1500,PAN1,50,160,40,0.01276187,1.74608,50,99,9,17,0.18,0.0977,0.308,0.1717,0.1101,0.2579,0,0
global,0.01,50vs100,1500,PAN2,100,40,160,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN2,100,40,160,0.01276187,2.14737,50,100,0,44,0.0,0.0,0.0714,0.44,0.3467,0.5377,0,0
global,0.1,50vs100,1500,PAN2,100,40,160,0.01276187,1.74608,50,100,0,59,0.0,0.0,0.0714,0.59,0.492,0.6813,0,0
global,0.01,50vs100,1500,PAN1,50,160,60,0.01276187,3.24356,50,100,0,4,0.0,0.0,0.0714,0.04,0.0157,0.0984,0,0
global,0.05,50vs100,1500,PAN1,50,160,60,0.01276187,2.14737,50,100,6,14,0.12,0.0562,0.2381,0.14,0.0853,0.2214,0,0
global,0.1,50vs100,1500,PAN1,50,160,60,0.01276187,1.74608,50,100,9,24,0.18,0.0977,0.308,0.24,0.1669,0.3323,0,0
global,0.01,50vs100,1500,PAN2,100,60,160,0.01276187,3.24356,50,100,0,19,0.0,0.0,0.0714,0.19,0.1251,0.2778,0,0
global,0.05,50vs100,1500,PAN2,100,60,160,0.01276187,2.14737,50,100,2,46,0.04,0.011,0.1346,0.46,0.3656,0.5574,0,0
global,0.1,50vs100,1500,PAN2,100,60,160,0.01276187,1.74608,50,100,5,64,0.1,0.0435,0.2136,0.64,0.5424,0.7273,0,0
global,0.01,50vs100,1500,PAN1,50,160,80,0.01276187,3.24356,50,99,0,17,0.0,0.0,0.0714,0.1717,0.1101,0.2579,0,0
global,0.05,50vs100,1500,PAN1,50,160,80,0.01276187,2.14737,50,99,6,35,0.12,0.0562,0.2381,0.3535,0.2664,0.4516,0,0
global,0.1,50vs100,1500,PAN1,50,160,80,0.01276187,1.74608,50,99,9,51,0.18,0.0977,0.308,0.5152,0.418,0.6112,0,0
global,0.01,50vs100,1500,PAN2,100,80,160,0.01276187,3.24356,50,100,0,26,0.0,0.0,0.0714,0.26,0.184,0.3537,0,0
global,0.05,50vs100,1500,PAN2,100,80,160,0.01276187,2.14737,50,100,2,48,0.04,0.011,0.1346,0.48,0.3846,0.5768,0,0
global,0.1,50vs100,1500,PAN2,100,80,160,0.01276187,1.74608,50,100,3,62,0.06,0.0206,0.1622,0.62,0.5221,0.709,0,0
global,0.01,50vs100,1500,PAN1,50,180,100,0.01276187,3.24356,50,100,0,14,0.0,0.0,0.0714,0.14,0.0853,0.2214,0,0
global,0.05,50vs100,1500,PAN1,50,180,100,0.01276187,2.14737,50,100,3,32,0.06,0.0206,0.1622,0.32,0.2367,0.4166,0,0
global,0.1,50vs100,1500,PAN1,50,180,100,0.01276187,1.74608,50,100,5,44,0.1,0.0435,0.2136,0.44,0.3467,0.5377,0,0
